timestamp,ueImsiComplete,plmId,nrCellId,dlAvailablePrbs,ulAvailablePrbs,qci,dlPrbUsage,ulPrbUsage,TB.TotNbrDl.1,TB.TotNbrDlInitial,TB.TotNbrDlInitial.Qpsk,TB.TotNbrDlInitial.16Qam,TB.TotNbrDlInitial.64Qam,RRU.PrbUsedDl,TB.ErrTotalNbrDl.1,QosFlow.PdcpPduVolumeDL_Filter,CARR.PDSCHMCSDist.Bin1,CARR.PDSCHMCSDist.Bin2,CARR.PDSCHMCSDist.Bin3,CARR.PDSCHMCSDist.Bin4,CARR.PDSCHMCSDist.Bin5,CARR.PDSCHMCSDist.Bin6,L1M.RS-SINR.Bin34,L1M.RS-SINR.Bin46,L1M.RS-SINR.Bin58,L1M.RS-SINR.Bin70,L1M.RS-SINR.Bin82,L1M.RS-SINR.Bin94,L1M.RS-SINR.Bin127,DRB.BufferSize.Qos,DRB.MeanActiveUeDl,TB.TotNbrDl.1.UEID,TB.TotNbrDlInitial.UEID,TB.TotNbrDlInitial.Qpsk.UEID,TB.TotNbrDlInitial.16Qam.UEID,TB.TotNbrDlInitial.64Qam.UEID,TB.ErrTotalNbrDl.1.UEID,QosFlow.PdcpPduVolumeDL_Filter.UEID,RRU.PrbUsedDl.UEID,CARR.PDSCHMCSDist.Bin1.UEID,CARR.PDSCHMCSDist.Bin2.UEID,CARR.PDSCHMCSDist.Bin3.UEID,CARR.PDSCHMCSDist.Bin4.UEID,CARR.PDSCHMCSDist.Bin5.UEID,CARR.PDSCHMCSDist.Bin6.UEID,L1M.RS-SINR.Bin34.UEID,L1M.RS-SINR.Bin46.UEID,L1M.RS-SINR.Bin58.UEID,L1M.RS-SINR.Bin70.UEID,L1M.RS-SINR.Bin82.UEID,L1M.RS-SINR.Bin94.UEID,L1M.RS-SINR.Bin127.UEID,DRB.BufferSize.Qos.UEID,DRB.UEThpDl.UEID,DRB.UEThpDlPdcpBased.UEID
1771730699848,00009,111,5,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1771730699848,00016,111,5,139,139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000
1771730699948,00009,111,5,139,139,1,57,0,302,237,172,128,2,80,65,163788,13,159,128,0,1,1,0,0,1,247,51,1,2,0,2,299,234,171,128,0,65,163392,80.098750,12,159,128,0,0,0,0,0,1,247,51,0,0,0,6400.763883,15300.000000
1771730699948,00016,111,5,139,139,1,57,0,302,237,172,128,2,80,65,163788,13,159,128,0,1,1,0,0,1,247,51,1,2,0,2,3,3,1,0,2,0,396,0.099286,1,0,0,0,1,1,0,0,0,0,0,1,2,0,694.086593,0.000000
1771730700048,00009,111,5,139,139,1,30,0,202,176,1,164,37,42,26,147147,0,1,76,125,0,0,0,0,0,11,191,0,0,1310,2,202,176,1,164,37,26,147147,42.742500,0,1,76,125,0,0,0,0,0,11,191,0,0,1310,7976.392790,22530.000000
1771730700048,00016,111,5,139,139,1,30,0,202,176,1,164,37,42,26,147147,0,1,76,125,0,0,0,0,0,11,191,0,0,1310,2,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.086593,0.000000
1771730700148,00009,111,5,139,139,1,34,0,236,196,11,107,118,48,40,177081,0,11,66,153,6,0,0,0,0,3,191,42,0,0,2,236,196,11,107,118,40,177081,48.252857,0,11,66,153,6,0,0,0,0,3,191,42,0,0,8391.382906,21580.000000
1771730700148,00016,111,5,139,139,1,34,0,236,196,11,107,118,48,40,177081,0,11,66,153,6,0,0,0,0,3,191,42,0,0,2,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.086593,0.000000
1771730700248,00009,111,5,139,139,1,28,0,171,119,0,6,165,40,52,218226,0,0,0,23,148,0,0,0,0,0,0,171,0,0,2,171,119,0,6,165,52,218226,40.210714,0,0,0,23,148,0,0,0,0,0,0,171,0,0,9264.358948,19700.000000
1771730700248,00016,111,5,139,139,1,28,0,171,119,0,6,165,40,52,218226,0,0,0,23,148,0,0,0,0,0,0,171,0,0,2,0,0,0,0,0,0,0,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.086593,0.000000
